id	text	HS	OF	HT
1124043279182516224	NO caigas en excesos porque feminismo sinónimo de machismo y caes en la exclusión la mujer merece todo simplemente porque soy tu madre y mando yo NO por ser lesbiana te vuelvas misándrica por competencia ó no por ser puto te vuelvas ateo Por no ser bienvenido a la casa del señor	0	1	N/A
1124052210680311830	Negro eres un tipejo y mediocre,cuantos goles metiste en europa de que presumes eres un jugador del monton ni si quiera en mexico fuiste como cardozo o cabiño pelado fanfarron negro santos.	1	0	racism
1124054434777116676	Que no joder que no. Que Kante no vale como ofensivo. Me caguen mi puta vida ya que puto asco me da este equipo sin sangre ni ganas de metee un gol	0	A	N/A
1124073194040766466	Liberó Juez a ‘El Chofo’ y salió directo a matar al policía que lo detuvo en Lagos de Moreno, Jalisco https://noticaribe.com.mx/2019/05/02/libero-juez-a-el-chofo-y-salio-directo-a-matar-al-policia-que-lo-detuvo-en-lagos-de-moreno-jalisco/ …	0	0	N/A
1124081749242331138	Porque no me da la puta gana. No sé andar bien por la calle sin tropezarme, voy a conducir una cosa que puede matar a 10 personas de golpe.https://twitter.com/julitadecuenca/status/1123554926490259456 …	0	0	N/A
1124102155768610816	Vuelve a leer lo que te he dicho. Que por mi que les aplasten la cabeza por fachas de mierda, pero que tú primer tweet es absurdo. Lo del libro es una gilipollez enorme. \n\nYo soy comunista por ejemplo, y en mi cuarto tengo libros de mil ideologías. Simplemente.	1	0	political
1124119484019691522	Suerte que tenemos un espalda mojada para aclarar los tantos.	0	0	N/A
1124125066088914944	Sinvergüenza es al revés ,tú debes ser un sinvergüenza corrupto comunista delincuente corrupto ,que hoy están escudados en la mafia de las ONG's	1	0	political
1124131850379722753	"Y acaso hoy por hoy no es Chilezuela? Basta ver los noticiarios,matinales,etc el presi haciendo el ridiculo llevando ""ayuda humanitaria"",recibiendo militares desertores ,criticando a quienes apoyan a Maduro y la de la torta viaja a China olvidando el discurso anti comunista"	0	0	N/A
1124132029010993153	JAJAJAJAJAJ que negro de mierda a veces te amo	0	0	N/A
1124136560386105345	mi hermana: trolo de mierda\nmi mama:...\nyo: trola de mierda\nmi mama: como le vas a decir eso a tu hermna, sos un caballero, siempre haces todo mal, siempre encontras la manera de que haya un ambiente de mierda TODO es tu culpa.\nalso mi mama: nunca quiere estar con nos. q raro	0	1	N/A
1124142753837998080	Pero chupame la pija gordo pelotudo la concha de tu hermana,la tenes adentro puto de mierda https://twitter.com/Liberotyc/status/1123287639501803521 …	1	1	homophobia
1124145069169225728	man mañana tengo evaluación de historia a la primera hora y solo me importa eso pero mis viejos no me van a querer retirar la puta madre no quiero bancarme a la profesora de matemáticas me voy a matar	0	0	N/A
1124155472028807168	pedro puto de mierda no podías no se vIVIR EN MI CIUDAD HIJO DE MIK PUTA	0	1	N/A
1124155630384758786	No sé pero detecto que eres rebeco y no rebeca, así no piensa una mujer por más puta que sea. Eres un tipo	1	1	homophobia
1124180185618767872	Que mujer tan ignorante	0	0	N/A
1124186764288102400	Este se pensará que haciendo una invitación y mandando una solicitud se arregla todo o me olvido de las cosas. Qué negro asqueroso por favor	1	0	racism
1124200877693308928	Un puto puberto borracho de mierda me acaba de vomitar en la puta pierna que asco me das por si ves este tweet aunque probablemente no te acuerdes por que estabas anal que pena alv te odio.	1	1	homophobia
1124220387607351296	Estoy viendo como se desmorona el mundo frente a mis ojos, puto Ai de mierda, adiós.	0	1	N/A
1124250117278785537	Aunque sea facho lo sigo	0	0	N/A
1124283654497284096	El abogado del delincuente defendiendo al puto violador de mierda con vuestro altavoz constante de telebasura! Verguenza os tendría que dar. Ole a la persona que le increpa, deberían hacerle lo mismo que ha hecho él, por supuesto...	1	1	homophobia
1124291069036908544	El tema de los judíos es terrible, lo admito, pero hay que reconocer que ha servido para que no se puedan discutir algunas cosas del regimen nazi que fueron bastante positivas para Alemania manda uno acá, que se las da de intelectual nacional. Eso si, Macri facho, obvio.	0	0	N/A
1124314567193108483	"En Tucumán, un chico Trans, llamado Lucas fue atacado y violado por tres hombres, lo violaron con una rama, al grito ""ahora te vamos hacer machito, puto de mierda"".\nNada más para decir."	0	0	N/A
1124318242808508416	Jajaja chupame la verga y vení vs puto q voy más yo a oriente de lo q venís vs para acá	1	1	N/A
1124324553700909056	Un 2-1 era un mal menor no un puto magnífico resultado. Que puto mediocre	0	0	N/A
1124331015592402944	se pued considerar violencia patriarcal k tu médico de cabecera se niegue a darte un puto volante para el ginecólogo??????? ostia me tiene  hasta el coño dame una cita para el ginecólogo de los cojones la sanidad es pública y tengo derecho a la salud pesao de mierda	0	1	N/A
1124337488405905409	Pobre hombre, que le llaman facha na más que por ser un puto racista y clasista de mierda. https://twitter.com/canete707/status/1124047256900993040 …	0	0	N/A
1124380932167864321	Obvio no, el cuerpo de una mujer es solo de esa mujer nadie puede obligarla a nada, si una mujer no desea un bebé no debe ser obligada, ya no más machismo de mierda.	0	0	N/A
1124395235814137856	THOR en RAGNAROK: hay que chistoso\nTHOR en AGE OF ULTRON: hahaha que chistoso el werito\nCAPITANA EN ENDGAME: USHHH cahe mal la feminazi, que creida, bajale de webos mija pic.twitter.com/dmafwTf7Ph	1	0	political
1124406004546965504	Tu eres un puto guarimbón ladron de los que importa el pp en toneladas para que voteis a los putos fachas. Imbecil tu puta madre.	1	1	homophobia
1124406155101528064	Estás seguro que no sos vos el chorro? Este señor dice que lo robaron alguien de Vélez, y dice algo de cagones de mierda. Pero no se porque creo que esta medio desorientado pic.twitter.com/iS5JFUC5Rg	1	A	racism
1124417121444925442	Que me gache un negro bien potente. Pero la materia hdp esta no bolo	0	1	N/A
1124434690843258880	callate negro traído para ser esclavo	1	0	racism
1124457065802543105	si confundes los acentos con las comas pues vamos mal puto facha de mierda	1	1	political
1124473194549739520	callate perra andate de mi tweet	0	1	N/A
1124498159340855298	Mira que voy a comer tantoooo que hija de puta me quiero matar	0	0	N/A
1124516804670382080	Ni un maldito puto tiro han echo en el segundo tiempo los delanteros del america , ni uno	0	0	N/A
1124516886249725952	Este Chileno de mierda que va ha saber del caso de Venezuela, si nisiquiera sabe hablar el español. Maldito indio de mierda.	1	0	racism
1124520371896639488	Quien carajo es este facho del orto para decirnos a quién votar? Filho da merda feixa a a boca y vai embora.	1	1	N/A
1124528225852563456	"es un mega red flag que un chamo le diga ""puta"" a una mujer"	0	0	N/A
1124598151623655424	Twitter me cago en la puta porque quiero subir el video más bonito del mundo y no me puto dejas es que uf	0	1	N/A
1124598306485747712	► ¡Horror! No podrá creer cómo intentó matar una mujer a su pareja http://epmundo.com/2019/horror-no-podra-creer-como-intento-matar-una-mujer-a-su-pareja/ … pic.twitter.com/OHZjseM4Dx	0	0	N/A
1124657733947613184	Que hdp mi viejo ,tiene todo el puto día para cortar pasto pero no ,a las 9:30 se pone a cortar al lado de mi ventana 	0	0	N/A
1124688131863789568	Me da mucha pena lo mentira que sos negro de mierda acordate que tenes una hija y todo se paga TODO	1	1	racism
1124688334658392065	Bye con tu intento de ser facho	1	0	political
1124698824264626177	Estaba viendo el video de “Secreto” de Karol G y Anuel, mi papá también lo estaba viendo y me dice: “ese video es asqueroso, mira como el tipo lame a esa pobre mujer como si fuese un helado”\n\nJAJAJAJAJAJA D-OOOSSS COMO LO AMO	0	0	N/A
1124713498917969921	"También enchufo al delator Julio Borges, al sin vergüenza Vecchio, al violador de DDHH Ismael Garcia, al corrupto Marrero, al comunista Pizarro y pare de contar.\nEs que el mediocre maldito socialista bailarín ""no sabe nada"" https://twitter.com/Republicano_Vzl/status/1124378943962980365 …"	1	0	N/A
1124722948697395200	@dcabellor  mmmammmmaguevo te quiro matar  destruye venezuela narco hijo de puta soy venezolano	1	0	political
1124726359169863680	Aja y xq este payaso tiene q estarme revisando el perfil.??? Jajajaja \nAparte q se enamora d mi mujer, tambien se enamora de mi.?? Q m averigua la vida, le importa mis estados.!! \nNo q va... definitivamente,... https://www.facebook.com/100006967443553/posts/2287349731507253/ …	0	0	N/A
1124727633491705856	"No voy a seguir discutiendo con alguien que utiliza el término ""negro de mierda"" para denigrar a una parte de la sociedad. Ojalá algun dia te cures de ese odio que te tiene cegado."	0	1	N/A
1124729946230919169	"Este es el puto maldito corrupto sinico  fabulador mas grande de los HDP de ""CAMBIEMOS "" https://twitter.com/sil_k81/status/1124398493622255616 …"	0	1	N/A
1124747508784205824	Vos decís “el feto no tiene derecho”\nEs como decir “el esclavo no tiene derecho” o como decía los racistas “los negro no son personas”	0	0	N/A
1124748432088928256	Gbno inepto mediocre envidioso y fascista distorsiona el audio de los videos d @MashiRafael, sabremos resistir y VENCEREMOS #ElPeorGobiernoDeLaHistoria no borrará de la memoria de la historia al mejor Presidente q ha tenido Ecuador después del Gral Eloy Alfaro	0	0	N/A
1124755417064706048	Pero por qué te vas a tener que poner unos jeans porque cuatro cerdos no puedan dejarte en paz? Es que no lo puto entiendo tía. Si quieres ponerte tu falda porque es preciosa estás en todo tu maldito derecho a que nadie te moleste por ello.	0	0	N/A
1124763466122911745	Me daria puta vergüenza ganar un puto partido de esta manera..	0	0	N/A
1124770339894984705	Estos señores venezolanos Capriles y Guaidó pecan de ignorancia política. Nicolás Maduro es un criminal rodeado de una mafia cubana que hace y deshace en Venezuela. Nos guste o no Fujimori es el hacedor del Perú que crecía a 7% anual hasta que llegó el chavista HUMALA y su mafia. https://twitter.com/areqbiz/status/1124672339394932737 …	0	0	N/A
1124804063261089794	“Ustedes nos quieren robar la Patagonia para hacer Israel” 10 años tenia, el zurdo de mierda de un profesor en la primaria.	1	A	political
1124814758715244550	JBalvin se cago en dos semanas lo que construyó en más de dos años, así es como ser un machito facho te pasa factura.	1	0	political
1124835433773400070	Pobrecito el chorro , hay que tener empatía con el que te puede matar por un celular.	1	0	political
1124843289180626944	No quiero volver a llorar por esta mierda, no quiero toparme con alguien así otra vez en mi vida, no quiero llegar a ser así, que puto dolor de mierda	0	A	N/A
1124851627159109633	Nada de nada, y a este negro de mierda ni una rama de algun arbol.	1	1	racism
1124872895648473090	Plomo y carcel a ese negro hijo de puta mentiroso, ladron. Ahora si quieren dialogo?. Que hablen con sus conciencias durante 30 años en una carcel en USA. Perro sucio	1	0	racism
1124874746183680000	Vicente Fox Quesada callate hijo de tu puta madre y devuelve las cuatro plataformas de petróleo que te robaste huachicolero de mierda	1	0	political
1124877813427916802	te rompimos el ojete gallego puto, curly no vino a texas, durant jugo solo, gryn ese negro criminal le rompio la cabeza a rivers de un codazo , hasta cundo va a jugar ese delinkuente hijo de puta se los coge a los referis putos, la puta madre que los repario https://twitter.com/NBALatam/status/1124875274607321088 …	1	1	racism
1124906547925127168	callate puto	1	1	homophobia
1124945592243900417	"El algoritmo de tw me tiene hasta los cojones dándome información de Chris Brown. Ya sé que tipo de mierda es el tipo, no me lo deben recordar. No necesito ver su puta cara ni cuando es un tuit de odio. Tampoco quiero ver a los pendejos que lo apoyan por su ""error"". Gracias."	0	A	N/A
1124949248770965504	Me pelan 3 hectáreas de pija, hipócritas ignorantes lame wevos para el puto twittero de mierda que tiene este club, no seas tan hijueputas cabeza de pija	0	1	N/A
1125006679345700865	Sos lo peor que existe negro de mierda	1	0	racism
1125010461102100480	El que no sea de cintas es un hijo de puta. Entre el pincelito de los cojones y el boli de mierda tardaban 3 años en secarsehttps://twitter.com/agoneyzando_/status/1123906551150981122 …	0	0	N/A
1125013551637311489	"La mujer o la pareja de la mujer se ha llevado al niño por la ""fuerza"" y el padre pegando hostiones al cristal del coche. Y yo no lo he grabado. Cago en la puta. Con lo guapo que ha estado y para algo interesante que pasa en mi barrio. Ojalá vuelvan "	0	1	N/A
1125030432574255104	Cómo va a ir si no tiene los huevos suficientes el qué nadada debe nada teme....es el q dejo el pais plagado de pandillas....puto de mierda ya las pagaras	1	0	homophobia
1125032667802738689	Solamente el 80% apoya a @jguaido y a @leopoldolopez  y desea sacar la narco dictadura chavista comunista. Corrupta, mediocre y fracasada. Incluido el corrupto @RRamirezVE	1	0	N/A
1125048759153565696	Gran Mariconaso !! Políticamente pienso como el pero en el fútbol demostró que es un Zapag más !! Llorón, maricon, se le dice algo que no le gusta y te insulta y no se la banca porque te bloquea !! Llorón !!	1	0	homophobia
1125050802484256768	Con todo el cariño respeto y amor que le tengo a Iker, que es infinito, que puto asco de equipo de mierda hipócrita y bienqueda de los cojones https://twitter.com/marca/status/1125042912209899520 …	0	0	N/A
1125051137831387136	Ignorante. Bostera puta hija de @SanLorenzo . LTA. Gila de mierda	0	0	N/A
