text	HS
Titties nd pussy http://t.co/Hy9CTY37sw	0
RT @BiIIMurray: My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...	0
I be joked out at half the broads on here that brag about how good they pussy/head game is...	0
@Pacman_Dre_SB I said something to you gorilla, stop listening to monkey music	0
@catleesh_ I have small pussy size plugs	0
"RT @UrbanEngIish: When your phone goes off in class and the teacher says ""turn that trash off"" but its a song from your mixtape = https://t&#8230;"	0
My dick wants some pussy	0
Not trying to follow any spooks, no offense ...	1
Your name follows the word cunt in the dictionary sooo what's that tell you?	0
@YessMe_SHAY I want my poms back lmfao	0
Tyga and Drake two light skin bitches but if had to choose in a fight I would go with the guy from Compton over the one from Toronto	0
Say what you want about @MileyCyrus , but that bitch has pipes!	0
&#8220;@ITSMeESPERANZA_: &#8220;@nhalegood: When hoes feel like their photo didnt get enough favorites http://t.co/xezFP0uybA&#8221; that's me &#128129;&#128128;&#8221; thirsty ass	0
RT @SVL305: @VJtechsupport @YoungMcFly the real reason y she gave up rapping was because of ME.. i called her trash to her face n asked for&#8230;	0
RT @The_HelenKeller: baddest blind bitch	0
@BH_Dragons he's fucking trash	0
Niggas put on wigs and act like bitches for retweets &#128530;that shit fu	0
Damn I hate a bitch who like to argue and shit	0
Leave it up to me it would've been in the trash.... All of it.	0
Goku, shutting down hoes since 1984 https://t.co/RETjvhgj1H	0
Ha.. Who can get the pussy quicker these days	0
"""IBS"" irritable bitch syndrome."	0
OH NO @morningmika are you saying the Democrats lost the #teabagger vote? LMAO bobble head #morningjoe	0
"Just ordered CHINESE food bitches! 
BRING ON THE CAT!"	0
Ref finally calls it when it's an arm ball but those hoes didn't count the hand ball in the Mexico game. K #yesiamstillsalty	0
"RT @MtuPombe: Hahahaha RT @bniceloco: When her pussy better than you expected it to be http://t.co/8rFdwxCZ3g"""	0
"RT @GirlfriendNotes: reasons to be a mermaid:

- no periods
- no pants
- perfect hair
- u get to lure men into their death

also, free clam&#8230;"	0
U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and #salute those who did	0
@fennecuskitsune you've got no sole	0
RT @LilTunechi: Eddie Lacy rookie of the year! Well deserved The green &amp; yellow bumble bee bekuz if he hit ya it's gon sting!Green Bay all&#8230;	0
is she choking it!! &#128563;&#128563;&#128584;&#128584;&#128553;&#128553;&#8220;@AwwAdorabIe: I want a pet monkey &#128553;&#128525; http://t.co/w7Yr5xKLSC&#8221;	0
"RT @SatansTongue: You're not right for this job. 

What why?

Well your r&#233;sum&#233; is just 'don't be a bitch dude' written on a napkin

Don't b&#8230;"	0
"RT @RollingWithTrin: ""1, 2, 3, 4, how many niggers are in my store? I knowwww you're stealing!"" &#128514;&#128514;&#128514;"	1
RT @Smokinonkaya_: She said I hurt her feelings now she dating dykes..	0
RT @11_MeLoBaby_7: @100granHman it ain't nothin to cut that bitch off ayeeee	0
"This bitch lmao ""Steve Wilkos be goin on mfs &#128553;&#128514;"" https://t.co/AgQwqzwTZX"	0
"I just heard my mom go ""she is up"" v annoyed bitch the fuck you expect I slept for how long and now I'm hungry bye felecia"	0
Blows my mind how some guys have these model type girls then cheat on them with some ghetto hoe.	0
"RT @Basedgod_Jaspoo: ""@vintage_monroe_: Beat the pussy in so well her shit still hurting from a week ago"" &#128563;"	0
@Rvm3o bitch.	0
@passIt2Liv Hit a bitch it's not like you can see the bruises	1
@_Maniac_Mind_ @jet_life12 @Nick_504_ Am the bitch but u the one steady talking stfu and be bout shit hoe ass nigga	0
RT @BestOfFOD: These 5th grade hoes ain't loyal&#128514;&#128557; http://t.co/vU3xNaLags	0
"""OVO"" &#8220;@Allthingsfresh3: &amp; kendrick lamar still trash&#8221;"	0
@BitchsLoveMosa do these bitches really love Mosa though #MosaGang http://t.co/0g1J8Bibpl	0
Bring another bitch for a real nigga.	0
RT @The_Searcy: Happy cunt bags&#128076;	0
RT @MenstruaI: hearing a bitch tell a story and all u can think is &#8220;lie lie lie&#8221; &#128530;	0
RT @zekNcashe: all i ever asked for was patience, patience &amp; pussy but mostly patience..	0
RT @Cashmere_Nasir: @SkinnyBee__ @BossLifePiFF you lil stupid lil bitch she ain't fuckin with you (bug Sean voice)	0
&#128139;&#128175; - ugh bitch I love you &amp; that A S S &#128553; your just simply FLAWLESS &#128149; I remember when you cute a peice of your hair hella short &#128514;	0
&#8220;@Erikaj00: Killin in tekken 6 &#128526;&#8221; lies you trash	0
RT @stephpaulus: I have yet to master the art of eating a powdered donut without looking like I just left Charlie Sheen's house.	0
Sgp still in bitches dms	0
&#8220;@JayStacks25: I might fuck around and fuck yo bitch &#128520;&#128175;&#128527;&#8221; eat her ass when your steal her so you'll be a real ass nigga	0
Alcohol....drunk hoe &#171;@Mr__Rude i miss...&#187;	0
I cuff no hoes	0
My pussy popz Severely https://t.co/sOAH0Z1jUv	0
@StephyRae7 faggot.	1
&#8220;@staciaburbidge: fat chance you'll ever catch me drinking a beer&#8221; same bitches	0
@_asheyk pussy	0
RT @thinksarcasm: My music taste goes from ghetto black girl to depressed white girl.	0
its been 5 years and this bitch still thinks im over how she did me over. I dont think so. *decline*	0
@CheckMyLingo_ @Kingpin_Terror ima get this so every time I throw trash away its where it really belongs http://t.co/DRGBekvzun	0
@MaxDeLaCruz8 thx hoe	0
&#8220;@Maxwell_Larsen: I'm jakes bitch&#8221;	0
@Doop_3 lol shid who got one? Boy my ass lonely as a bitch. You cuffed up ain't ya	0
RT @ericxmorrison: burn forever, bitch.	0
Sweet yellow bone thang, I call her Honey mustard... http://t.co/IsFduDu9bx	0
@QueChele u know how Hispanics be takin All the jobs these niggers won't? Yeah, somethin like a hispanic	0
"Is she my kind of hoe or nae ""@LissetElisa: Its ok you a hoe anyways &#128522;"""	0
&#8220;@NikeDownLuis15: @vintage_monroe_ them Damn brownies&#8221;I swear lmao	0
RT @notesforgirlz: When you see bae retweet or mention some hoe http://t.co/d4oPanpwZb	0
RT @KissMySmilee: lmfaooo, like is this bitch alanah serious ?	0
RT @O_ShitItsLaura: &#8220;@yadirasarmiento: you can be skinny and still be ugly stop acting like being thin is beautiful dumb bitch .&#8221; &#128514;&#128079;	0
"Yall don't want a nigga unless other bitches want him.. 

But when you get him you get mad cuz those same bitches still want him.
&#128533;?"	0
Gucci feel like jeezy pussy outchea you tried to kill me and wasn't successful. Nigga lucky Gucci ain't tried to down him	0
This nigga @80sbaby4life gotta weird gay shoe fetish...&amp; I'm sick of y'all letting this island nigger slide! http://t.co/E96cQ8kKBo	0
@kieffer_jason bitch what? No it must of flew over u head cuz u didn't show up at Plano senior high school in Plano tx fuck boy	0
"""@RamBoutIt: &#8220;@Master11_: @20ToLife_ @RamBoutIt hoes Austin&#8221; teach us Austin.""I teach u how to get curved? That's all I know"	0
Chris Paul trash LMFAO	0
&#128073;RT @Str8_no_Chazer: Bet y'all bitches was deaf to MC Lyte's words about being treated like a queen huh	0
RT @most_DUEP: I occasionally go to play flappy bird and then I die before getting one and remember how much I hate it.	0
"#Glory Isaiah Mom asked me if I wanted a brownie I said, no thanks 
She said what are fasting,"	0
RT @spurs: It's a bird...It's a plane...It's SuperManu #NBASuperHeroes	0
Dear God, forgive us for a moral slope of values. Shacking is just a pretty word for perpetual fornication. Let's... http://t.co/h0URrTNDfZ	0
RT @Tip_It_In: #IfSheCantSuckTheDickRight slap it on her forehead.. The bitch needs a spankin.. discipline her ass &#128514;&#9995;	0
&#128514;&#128514;&#8220;@BrandonBeSlydin: My fucking god bruh, the birds from southridge are in front of my house.&#8221;	0
Fuck you niggah I'm cold &amp; my aunts said no more throwing people in so I'm going to take a shower &#128524;	0
@Hillgasm bitch need crutches	0
This is how im asking my bitch to prom or for her to marry me &#128076; guareenteed yes http://t.co/4HZzRqJHaq	0
RT @TheLittleFella_: How's it taste mothafucker? Mmmhmmm bitch!	0
In a movie, everybody ain't the star... Need Co stars and extras... &#171;@ChanteGooden I hate hoes that take pride in being the other chick&#187;	0
"@themightylayman ""We just gotta have a red headed Afrotino-Asian albino autistic Branch Davidian hermaphrodite on the Avengers!"""	0
Good pussy change ya life! &#128514;&#128557;	0
Part chink.	0
niggas wait in line for jordan releases, puttin they life on the line, jus to impress some bitches	0
Salute RT @ShitneyW0rd_: &#128221; RT @Shvkxir: Spit on my chest like a nasty bitch.	0
@REAL_Kaysavage that bitch was going or nawl	0
Yayyyy I'm gonna be jacking off to these bitches all day today http://t.co/LEmILFu1	0
My mama made me some brownies they was everything &#128553;	0
#tikiti - rough mock for the base of what will eventually be an ashtray @ Tiki Ti http://t.co/8zE8aqY0	0
"""I am a thrill billy..with a hillbilly heart."" -@billyraycyrus. HAHAHAHAHA Jesus Murphy!"	0
RT @worIdstarcomedy: When you're stressing over someone then realize you got hoes .. &#128514;&#128557;&#128175; https://t.co/PFmRDuHoXb	0
Totaled RT @CSharp_C3ENT: Crashed dat hoe RT @viaNAWF: Drake verse on that nicki &gt;&gt;&gt;&gt;&gt;	0
Throwing fire crackers at cars? That shit is funny as fuck ! &#128514;&#128514;&#128514;	0
@YeIIowbang mannn Mexicans in Houston LOVE their high school freshman hoes	0
"Dreaming of the pussy that I slept on, ""cat nap""."	0
@heydenbunsyolo really u use in another nigga name and u follow a nigga who doesn't fucking like you your a faggot kok eyed mother fucker	0
@grinand BTW, Happy Birthday, Charlie! Get better soon!	0
No need to tweet these bitches know my status	0
RT @FemsHaveBallz: You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;	1
RT @thiizz_: &amp; fuck these bitches	0
@MadameCrystalB stop calling her a bitch *crystal voice*	0
At the MLK march tryna find a man bitch we see U	0
Like keke say real niggas got a heart too it just take a real bitch for him to show it	0
I adopted these bitches	0
"RT @MyThoughts_0: Shout out to the bitches thinking their boyfriend is loyal because every time you check their phone it says ""0 inbox, ..."	0
@mkkberger juss the way she stands screams bitch! Lmao @mlwberger @bigbergerc	0
RT @mediacrooks: I believe the time for uncouth/uncivilised people to be sentenced to death for racial slurs/attacks against NE citizens...	0
"""im gonna rip that bitch apart""
""rip what apart""
""lol"""	0
"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch"	0
RT @TimoPleasant: This grown on your own shit is for the birds. &#128530;	0
Easy bitch how ? Lmfaoooooooooo She was my girl &#9995;	0
U niggas dnt like me I bet I can fck yo bitch tho ,	0
RT @jennydigi: @thotpockets &#9995;&#11088;&#65039;bitch	0
RT @gferguson8: @KoredeB9 @MSoltan18 @WBDyllon_ trash	0
RT @Arbogucci: Brandon Phelps a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300	1
@TrippinC @nuteIla &#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#128514;&#128514; that hoe is like 5'8.	0
Slide in your bitch Dms like &#128166; &#127940; https://t.co/W7QbM72Oyo	0
RT @SarcasmLeague: Somewhere in the world some bitch is ordering roses for herself so she doesn't look like the lonely bitch at the office	0
Sure I got a nice car, a 60 inch tv, stainless steel appliances in my apartment and a few thousand twitter followers but I ain't got no hoes	0
http://t.co/bPU86qzYFt Lola Foxx &#8211; Nubile co-ed shows off her pink pussy while she fondles&#160;herself http://t.co/9QJPbdyzTY	0
Oh hell yeah! Lol RT @SedSince81: @VonshayeB you know that nicca injury prone	0
RT @ticiaverveer: Royal city of the Kushite kings at Meroe (Sudan),near River Nile.It was the seat of the rulers who occupied Egypt http://&#8230;	0
RT @CraziestSex: Eat her pussy and look at her like &#128540;&#128541;&#128514; http://t.co/mIgiYMGRJt	0
Smoke sesh niggah what u mean	0
@CandiElissa @twitRless_kb @ElissaReillyS @HelenKimFitz76 elissa is such a fake cunt	0
@VictorB123 @KHShan yea.. you don't live down here I guess. We still got roofs that aren't fixed from Charlie and Jeanne.	0
RT @PowBlocks: @WaldoKillz3 @hidalgoparadise @D_41395 @olgadontshred lmao that hashtag had me dying princess hoe needs to get a Twitter lol	0
RT @VideriQuamEsse: British Jihadi Mother Who Wants to Be First Female Executioner is MI6's Most Wanted http://t.co/INZPvpf2tN	0
Bum bitch won't even my type	0
Y'all trying to use The Lord to sell pussy on this corner... I already know!	0
"""no pussy, or not tryna go to the studio, don't CALL my mufuckin crib like that, god. Yo. Word up god I will BUSS YO SHIT, god, word up"""	0
RT @ArianaGrande: Oh Torrence, I can't stand your cheer leading squad but I love your pom poms... I'll feed you bon bons all night.	0
Since bitches love callin me by my ex girlfriends names so much ima start callin them the names of niggas they fucked	0
America is white trash and so are all Americans.	1
@DrunkAtChurch @MzYummyDread Slide up on a bad bitch/Dat bitch look good	0
If this bitch new the amount of shit I spoke bout her on my twittah lol	0
Heartless ass niggah	0
RT @O_tunj: Dance monkey dance	0
RT @MaryWCVB: Still waiting for Charlie Baker to take the stage in Swampscott. #wcvb http://t.co/lYb3Thm199	0
"RT @SkinnyKenny13: ""@1017_Sqquad: When a fat bitch want you and a skinny bitch can't cook nothin for you &#128514;&#128514;&#128514; these hoes ain't hungry &#128514;&#128514;"" do&#8230;"	0
I dont love these hoes .	0
"RT @RickNothing: I love how ""twat"" is gender neutral."	0
&#8220;@avelindner: if he has a girlfriend don't be a hoe and text him yanno who u r &#128519;&#8221;	0
@sotoo_dean Some random ass bitch who showed up and just left an hour later	0
RT @IHaveSex_Alot: I don't luv deez hoes at all..&#128076;	0
"RT @Mari_813: ""Bae"" means ""before anything else"" I always thought it was a ghetto word for ""babe"""	0
"&#8220;@JuniorMaye8: A lot of them are though. Attitudes be pure trash&#8221;

#TeamWhiteGirls 
#SwirlTheWorld"	0
My nigga calls fat bitches &#8221; porkers&#8221; lmao	0
"RT @FilmFatale_NYC: Wow, he basically just told his daughter ""I want some mocha colored grandbabies!"" #HTGAWM"	0
I wish ya nighas stressed ya kids like ya stress these lame bitches.	0
Then I hit that bitch like a free throw !	0
"RT @FriendlyAssh0le: bitches will argue with you for 30 mins and then be like ""you know what, i aint gonna argue with you""

bitch what???"	0
